,datedim,nationality_category,crew_count
3495,7/28/2023,CSA,0
3496,7/29/2023,CSA,0
3497,7/30/2023,CSA,0
3498,7/31/2023,CSA,0
3499,8/1/2023,CSA,0
3500,8/2/2023,CSA,0
3501,8/3/2023,CSA,0
3502,8/4/2023,CSA,0
3503,8/5/2023,CSA,0
3504,8/6/2023,CSA,0
3505,8/7/2023,CSA,0
3506,8/8/2023,CSA,0
3507,8/9/2023,CSA,0
3508,8/10/2023,CSA,0
3509,8/11/2023,CSA,0
3510,8/12/2023,CSA,0
3511,8/13/2023,CSA,0
3512,8/14/2023,CSA,0
3513,8/15/2023,CSA,0
3514,8/16/2023,CSA,0
3515,8/17/2023,CSA,0
3516,8/18/2023,CSA,0
3517,8/19/2023,CSA,0
3518,8/20/2023,CSA,0
3519,8/21/2023,CSA,0
3520,8/22/2023,CSA,0
3521,8/23/2023,CSA,0
3522,8/24/2023,CSA,0
3523,8/25/2023,CSA,0
3524,8/26/2023,CSA,0
3525,8/27/2023,CSA,0
3526,8/28/2023,CSA,0
3527,8/29/2023,CSA,0
3528,8/30/2023,CSA,0
3529,8/31/2023,CSA,0
3530,9/1/2023,CSA,0
3531,9/2/2023,CSA,0
3532,9/3/2023,CSA,0
3533,9/4/2023,CSA,0
3534,9/5/2023,CSA,0
3535,9/6/2023,CSA,0
3536,9/7/2023,CSA,0
3537,9/8/2023,CSA,0
3538,9/9/2023,CSA,0
3539,9/10/2023,CSA,0
3540,9/11/2023,CSA,0
3541,9/12/2023,CSA,0
3542,9/13/2023,CSA,0
3543,9/14/2023,CSA,0
3544,9/15/2023,CSA,0
3545,9/16/2023,CSA,0
3546,9/17/2023,CSA,0
3547,9/18/2023,CSA,0
3548,9/19/2023,CSA,0
3549,9/20/2023,CSA,0
3550,9/21/2023,CSA,0
3551,9/22/2023,CSA,0
3552,9/23/2023,CSA,0
3553,9/24/2023,CSA,0
3554,9/25/2023,CSA,0
3555,9/26/2023,CSA,0
3556,9/27/2023,CSA,0
3557,9/28/2023,CSA,0
3558,9/29/2023,CSA,0
3559,9/30/2023,CSA,0
3560,10/1/2023,CSA,0
3561,10/2/2023,CSA,0
3562,10/3/2023,CSA,0
3563,10/4/2023,CSA,0
3564,10/5/2023,CSA,0
3565,10/6/2023,CSA,0
3566,10/7/2023,CSA,0
3567,10/8/2023,CSA,0
3568,10/9/2023,CSA,0
3569,10/10/2023,CSA,0
3570,10/11/2023,CSA,0
3571,10/12/2023,CSA,0
3572,10/13/2023,CSA,0
3573,10/14/2023,CSA,0
3574,10/15/2023,CSA,0
3575,10/16/2023,CSA,0
3576,10/17/2023,CSA,0
3577,10/18/2023,CSA,0
3578,10/19/2023,CSA,0
3579,10/20/2023,CSA,0
3580,10/21/2023,CSA,0
3581,10/22/2023,CSA,0
3582,10/23/2023,CSA,0
3583,10/24/2023,CSA,0
3584,10/25/2023,CSA,0
3585,10/26/2023,CSA,0
3586,10/27/2023,CSA,0
3587,10/28/2023,CSA,0
3588,10/29/2023,CSA,0
3589,10/30/2023,CSA,0
3590,10/31/2023,CSA,0
3591,11/1/2023,CSA,0
3592,11/2/2023,CSA,0
3593,11/3/2023,CSA,0
3594,11/4/2023,CSA,0
3595,11/5/2023,CSA,0
3596,11/6/2023,CSA,0
3597,11/7/2023,CSA,0
3598,11/8/2023,CSA,0
3599,11/9/2023,CSA,0
3600,11/10/2023,CSA,0
3601,11/11/2023,CSA,0
3602,11/12/2023,CSA,0
3603,11/13/2023,CSA,0
3604,11/14/2023,CSA,0
3605,11/15/2023,CSA,0
3606,11/16/2023,CSA,0
3607,11/17/2023,CSA,0
3608,11/18/2023,CSA,0
3609,11/19/2023,CSA,0
3610,11/20/2023,CSA,0
3611,11/21/2023,CSA,0
3612,11/22/2023,CSA,0
3613,11/23/2023,CSA,0
3614,11/24/2023,CSA,0
3615,11/25/2023,CSA,0
3616,11/26/2023,CSA,0
3617,11/27/2023,CSA,0
3618,11/28/2023,CSA,0
3619,11/29/2023,CSA,0
3620,11/30/2023,CSA,0
3621,12/1/2023,CSA,0
3622,12/2/2023,CSA,0
3623,12/3/2023,CSA,0
3624,12/4/2023,CSA,0
3625,12/5/2023,CSA,0
3626,12/6/2023,CSA,0
3627,12/7/2023,CSA,0
3628,12/8/2023,CSA,0
3629,12/9/2023,CSA,0
3630,12/10/2023,CSA,0
3631,12/11/2023,CSA,0
3632,12/12/2023,CSA,0
3633,12/13/2023,CSA,0
3634,12/14/2023,CSA,0
3635,12/15/2023,CSA,0
3636,12/16/2023,CSA,0
3637,12/17/2023,CSA,0
3638,12/18/2023,CSA,0
3639,12/19/2023,CSA,0
3640,12/20/2023,CSA,0
3641,12/21/2023,CSA,0
3642,12/22/2023,CSA,0
3643,12/23/2023,CSA,0
3644,12/24/2023,CSA,0
3645,12/25/2023,CSA,0
3646,12/26/2023,CSA,0
3647,12/27/2023,CSA,0
3648,12/28/2023,CSA,0
3649,12/29/2023,CSA,0
3650,12/30/2023,CSA,0
3651,12/31/2023,CSA,0
3652,1/1/2024,CSA,0
3653,1/2/2024,CSA,0
3654,1/3/2024,CSA,0
3655,1/4/2024,CSA,0
3656,1/5/2024,CSA,0
3657,1/6/2024,CSA,0
3658,1/7/2024,CSA,0
3659,1/8/2024,CSA,0
3660,1/9/2024,CSA,0
3661,1/10/2024,CSA,0
3662,1/11/2024,CSA,0
3663,1/12/2024,CSA,0
3664,1/13/2024,CSA,0
3665,1/14/2024,CSA,0
3666,1/15/2024,CSA,0
3667,1/16/2024,CSA,0
3668,1/17/2024,CSA,0
3669,1/18/2024,CSA,0
3670,1/19/2024,CSA,0
3671,1/20/2024,CSA,0
3672,1/21/2024,CSA,0
3673,1/22/2024,CSA,0
3674,1/23/2024,CSA,0
3675,1/24/2024,CSA,0
3676,1/25/2024,CSA,0
3677,1/26/2024,CSA,0
3678,1/27/2024,CSA,0
3679,1/28/2024,CSA,0
3680,1/29/2024,CSA,0
3681,1/30/2024,CSA,0
3682,1/31/2024,CSA,0
3683,2/1/2024,CSA,0
3684,2/2/2024,CSA,0
3685,2/3/2024,CSA,0
3686,2/4/2024,CSA,0
3687,2/5/2024,CSA,0
3688,2/6/2024,CSA,0
3689,2/7/2024,CSA,0
3690,2/8/2024,CSA,0
3691,2/9/2024,CSA,0
3692,2/10/2024,CSA,0
3693,2/11/2024,CSA,0
3694,2/12/2024,CSA,0
3695,2/13/2024,CSA,0
3696,2/14/2024,CSA,0
3697,2/15/2024,CSA,0
3698,2/16/2024,CSA,0
3699,2/17/2024,CSA,0
3700,2/18/2024,CSA,0
3701,2/19/2024,CSA,0
3702,2/20/2024,CSA,0
3703,2/21/2024,CSA,0
3704,2/22/2024,CSA,0
3705,2/23/2024,CSA,0
3706,2/24/2024,CSA,0
3707,2/25/2024,CSA,0
3708,2/26/2024,CSA,0
3709,2/27/2024,CSA,0
3710,2/28/2024,CSA,0
3711,2/29/2024,CSA,0
3712,3/1/2024,CSA,0
3713,3/2/2024,CSA,0
3714,3/3/2024,CSA,0
3715,3/4/2024,CSA,0
3716,3/5/2024,CSA,0
3717,3/6/2024,CSA,0
3718,3/7/2024,CSA,0
3719,3/8/2024,CSA,0
3720,3/9/2024,CSA,0
3721,3/10/2024,CSA,0
3722,3/11/2024,CSA,0
3723,3/12/2024,CSA,0
3724,3/13/2024,CSA,0
3725,3/14/2024,CSA,0
3726,3/15/2024,CSA,0
3727,3/16/2024,CSA,0
3728,3/17/2024,CSA,0
3729,3/18/2024,CSA,0
3730,3/19/2024,CSA,0
3731,3/20/2024,CSA,0
3732,3/21/2024,CSA,0
3733,3/22/2024,CSA,0
3734,3/23/2024,CSA,0
3735,3/24/2024,CSA,0
3736,3/25/2024,CSA,0
3737,3/26/2024,CSA,0
3738,3/27/2024,CSA,0
3739,3/28/2024,CSA,0
3740,3/29/2024,CSA,0
3741,3/30/2024,CSA,0
3742,3/31/2024,CSA,0
3743,4/1/2024,CSA,0
3744,4/2/2024,CSA,0
3745,4/3/2024,CSA,0
3746,4/4/2024,CSA,0
3747,4/5/2024,CSA,0
3748,4/6/2024,CSA,0
3749,4/7/2024,CSA,0
3750,4/8/2024,CSA,0
3751,4/9/2024,CSA,0
3752,4/10/2024,CSA,0
3753,4/11/2024,CSA,0
3754,4/12/2024,CSA,0
3755,4/13/2024,CSA,0
3756,4/14/2024,CSA,0
3757,4/15/2024,CSA,0
3758,4/16/2024,CSA,0
3759,4/17/2024,CSA,0
3760,4/18/2024,CSA,0
3761,4/19/2024,CSA,0
3762,4/20/2024,CSA,0
3763,4/21/2024,CSA,0
3764,4/22/2024,CSA,0
3765,4/23/2024,CSA,0
3766,4/24/2024,CSA,0
3767,4/25/2024,CSA,0
3768,4/26/2024,CSA,0
3769,4/27/2024,CSA,0
3770,4/28/2024,CSA,0
3771,4/29/2024,CSA,0
3772,4/30/2024,CSA,0
3773,5/1/2024,CSA,0
3774,5/2/2024,CSA,0
3775,5/3/2024,CSA,0
3776,5/4/2024,CSA,0
3777,5/5/2024,CSA,0
3778,5/6/2024,CSA,0
3779,5/7/2024,CSA,0
3780,5/8/2024,CSA,0
3781,5/9/2024,CSA,0
3782,5/10/2024,CSA,0
3783,5/11/2024,CSA,0
3784,5/12/2024,CSA,0
3785,5/13/2024,CSA,0
3786,5/14/2024,CSA,0
3787,5/15/2024,CSA,0
3788,5/16/2024,CSA,0
3789,5/17/2024,CSA,0
3790,5/18/2024,CSA,0
3791,5/19/2024,CSA,0
3792,5/20/2024,CSA,0
3793,5/21/2024,CSA,0
3794,5/22/2024,CSA,0
3795,5/23/2024,CSA,0
3796,5/24/2024,CSA,0
3797,5/25/2024,CSA,0
3798,5/26/2024,CSA,0
3799,5/27/2024,CSA,0
3800,5/28/2024,CSA,0
3801,5/29/2024,CSA,0
3802,5/30/2024,CSA,0
3803,5/31/2024,CSA,0
3804,6/1/2024,CSA,0
3805,6/2/2024,CSA,0
3806,6/3/2024,CSA,0
3807,6/4/2024,CSA,0
3808,6/5/2024,CSA,0
3809,6/6/2024,CSA,0
3810,6/7/2024,CSA,0
3811,6/8/2024,CSA,0
3812,6/9/2024,CSA,0
3813,6/10/2024,CSA,0
3814,6/11/2024,CSA,0
3815,6/12/2024,CSA,0
3816,6/13/2024,CSA,0
3817,6/14/2024,CSA,0
3818,6/15/2024,CSA,0
3819,6/16/2024,CSA,0
3820,6/17/2024,CSA,0
3821,6/18/2024,CSA,0
3822,6/19/2024,CSA,0
3823,6/20/2024,CSA,0
3824,6/21/2024,CSA,0
3825,6/22/2024,CSA,0
3826,6/23/2024,CSA,0
3827,6/24/2024,CSA,0
3828,6/25/2024,CSA,0
3829,6/26/2024,CSA,0
3830,6/27/2024,CSA,0
3831,6/28/2024,CSA,0
3832,6/29/2024,CSA,0
3833,6/30/2024,CSA,0
3834,7/1/2024,CSA,0
3835,7/2/2024,CSA,0
3836,7/3/2024,CSA,0
3837,7/4/2024,CSA,0
3838,7/5/2024,CSA,0
3839,7/6/2024,CSA,0
3840,7/7/2024,CSA,0
3841,7/8/2024,CSA,0
3842,7/9/2024,CSA,0
3843,7/10/2024,CSA,0
3844,7/11/2024,CSA,0
3845,7/12/2024,CSA,0
3846,7/13/2024,CSA,0
3847,7/14/2024,CSA,0
3848,7/15/2024,CSA,0
3849,7/16/2024,CSA,0
3850,7/17/2024,CSA,0
3851,7/18/2024,CSA,0
3852,7/19/2024,CSA,0
3853,7/20/2024,CSA,0
3854,7/21/2024,CSA,0
3855,7/22/2024,CSA,0
3856,7/23/2024,CSA,0
3857,7/24/2024,CSA,0
3858,7/25/2024,CSA,0
3859,7/26/2024,CSA,0
3860,7/27/2024,CSA,0
3861,7/28/2024,CSA,0
3862,7/29/2024,CSA,0
3863,7/30/2024,CSA,0
3864,7/31/2024,CSA,0
3865,8/1/2024,CSA,0
3866,8/2/2024,CSA,0
3867,8/3/2024,CSA,0
3868,8/4/2024,CSA,0
3869,8/5/2024,CSA,0
3870,8/6/2024,CSA,0
3871,8/7/2024,CSA,0
3872,8/8/2024,CSA,0
3873,8/9/2024,CSA,0
3874,8/10/2024,CSA,0
3875,8/11/2024,CSA,0
3876,8/12/2024,CSA,0
3877,8/13/2024,CSA,0
3878,8/14/2024,CSA,0
3879,8/15/2024,CSA,0
3880,8/16/2024,CSA,0
3881,8/17/2024,CSA,0
3882,8/18/2024,CSA,0
3883,8/19/2024,CSA,0
3884,8/20/2024,CSA,0
3885,8/21/2024,CSA,0
3886,8/22/2024,CSA,0
3887,8/23/2024,CSA,0
3888,8/24/2024,CSA,0
3889,8/25/2024,CSA,0
3890,8/26/2024,CSA,0
3891,8/27/2024,CSA,0
3892,8/28/2024,CSA,0
3893,8/29/2024,CSA,0
3894,8/30/2024,CSA,0
3895,8/31/2024,CSA,0
3896,9/1/2024,CSA,0
3897,9/2/2024,CSA,0
3898,9/3/2024,CSA,0
3899,9/4/2024,CSA,0
3900,9/5/2024,CSA,0
3901,9/6/2024,CSA,0
3902,9/7/2024,CSA,0
3903,9/8/2024,CSA,0
3904,9/9/2024,CSA,0
3905,9/10/2024,CSA,0
3906,9/11/2024,CSA,0
3907,9/12/2024,CSA,0
3908,9/13/2024,CSA,0
3909,9/14/2024,CSA,0
3910,9/15/2024,CSA,0
3911,9/16/2024,CSA,0
3912,9/17/2024,CSA,0
3913,9/18/2024,CSA,0
3914,9/19/2024,CSA,0
3915,9/20/2024,CSA,0
3916,9/21/2024,CSA,0
3917,9/22/2024,CSA,0
3918,9/23/2024,CSA,0
3919,9/24/2024,CSA,0
3920,9/25/2024,CSA,0
3921,9/26/2024,CSA,0
3922,9/27/2024,CSA,0
3923,9/28/2024,CSA,0
3924,9/29/2024,CSA,0
3925,9/30/2024,CSA,0
3926,10/1/2024,CSA,0
3927,10/2/2024,CSA,0
3928,10/3/2024,CSA,0
3929,10/4/2024,CSA,0
3930,10/5/2024,CSA,0
3931,10/6/2024,CSA,0
3932,10/7/2024,CSA,0
3933,10/8/2024,CSA,0
3934,10/9/2024,CSA,0
3935,10/10/2024,CSA,0
3936,10/11/2024,CSA,0
3937,10/12/2024,CSA,0
3938,10/13/2024,CSA,0
3939,10/14/2024,CSA,0
3940,10/15/2024,CSA,0
3941,10/16/2024,CSA,0
3942,10/17/2024,CSA,0
3943,10/18/2024,CSA,0
3944,10/19/2024,CSA,0
3945,10/20/2024,CSA,0
3946,10/21/2024,CSA,0
3947,10/22/2024,CSA,0
3948,10/23/2024,CSA,0
3949,10/24/2024,CSA,0
3950,10/25/2024,CSA,0
3951,10/26/2024,CSA,0
3952,10/27/2024,CSA,0
3953,10/28/2024,CSA,0
3954,10/29/2024,CSA,0
3955,10/30/2024,CSA,0
3956,10/31/2024,CSA,0
3957,11/1/2024,CSA,0
3958,11/2/2024,CSA,0
3959,11/3/2024,CSA,0
3960,11/4/2024,CSA,0
3961,11/5/2024,CSA,0
3962,11/6/2024,CSA,0
3963,11/7/2024,CSA,0
3964,11/8/2024,CSA,0
3965,11/9/2024,CSA,0
3966,11/10/2024,CSA,0
3967,11/11/2024,CSA,0
3968,11/12/2024,CSA,0
3969,11/13/2024,CSA,0
3970,11/14/2024,CSA,0
3971,11/15/2024,CSA,0
3972,11/16/2024,CSA,0
3973,11/17/2024,CSA,0
3974,11/18/2024,CSA,0
3975,11/19/2024,CSA,0
3976,11/20/2024,CSA,0
3977,11/21/2024,CSA,0
3978,11/22/2024,CSA,0
3979,11/23/2024,CSA,0
3980,11/24/2024,CSA,0
3981,11/25/2024,CSA,0
3982,11/26/2024,CSA,0
3983,11/27/2024,CSA,0
3984,11/28/2024,CSA,0
3985,11/29/2024,CSA,0
3986,11/30/2024,CSA,0
3987,12/1/2024,CSA,0
3988,12/2/2024,CSA,0
3989,12/3/2024,CSA,0
3990,12/4/2024,CSA,0
3991,12/5/2024,CSA,0
3992,12/6/2024,CSA,0
3993,12/7/2024,CSA,0
3994,12/8/2024,CSA,0
3995,12/9/2024,CSA,0
3996,12/10/2024,CSA,0
3997,12/11/2024,CSA,0
3998,12/12/2024,CSA,0
3999,12/13/2024,CSA,0
4000,12/14/2024,CSA,0
4001,12/15/2024,CSA,0
4002,12/16/2024,CSA,0
4003,12/17/2024,CSA,0
4004,12/18/2024,CSA,0
4005,12/19/2024,CSA,0
4006,12/20/2024,CSA,0
4007,12/21/2024,CSA,0
4008,12/22/2024,CSA,0
4009,12/23/2024,CSA,0
4010,12/24/2024,CSA,0
4011,12/25/2024,CSA,0
4012,12/26/2024,CSA,0
4013,12/27/2024,CSA,0
4014,12/28/2024,CSA,0
4015,12/29/2024,CSA,0
4016,12/30/2024,CSA,0
4017,12/31/2024,CSA,0
4018,1/1/2025,CSA,0
4019,1/2/2025,CSA,0
4020,1/3/2025,CSA,0
4021,1/4/2025,CSA,0
4022,1/5/2025,CSA,0
4023,1/6/2025,CSA,0
4024,1/7/2025,CSA,0
4025,1/8/2025,CSA,0
4026,1/9/2025,CSA,0
4027,1/10/2025,CSA,0
4028,1/11/2025,CSA,0
4029,1/12/2025,CSA,0
4030,1/13/2025,CSA,0
4031,1/14/2025,CSA,0
4032,1/15/2025,CSA,0
4033,1/16/2025,CSA,0
4034,1/17/2025,CSA,0
4035,1/18/2025,CSA,0
4036,1/19/2025,CSA,0
4037,1/20/2025,CSA,0
4038,1/21/2025,CSA,0
4039,1/22/2025,CSA,0
4040,1/23/2025,CSA,0
4041,1/24/2025,CSA,0
4042,1/25/2025,CSA,0
4043,1/26/2025,CSA,0
4044,1/27/2025,CSA,0
4045,1/28/2025,CSA,0
4046,1/29/2025,CSA,0
4047,1/30/2025,CSA,0
4048,1/31/2025,CSA,0
4049,2/1/2025,CSA,0
4050,2/2/2025,CSA,0
4051,2/3/2025,CSA,0
4052,2/4/2025,CSA,0
4053,2/5/2025,CSA,0
4054,2/6/2025,CSA,0
4055,2/7/2025,CSA,0
4056,2/8/2025,CSA,0
4057,2/9/2025,CSA,0
4058,2/10/2025,CSA,0
4059,2/11/2025,CSA,0
4060,2/12/2025,CSA,0
4061,2/13/2025,CSA,0
4062,2/14/2025,CSA,0
4063,2/15/2025,CSA,0
4064,2/16/2025,CSA,0
4065,2/17/2025,CSA,0
4066,2/18/2025,CSA,0
4067,2/19/2025,CSA,0
4068,2/20/2025,CSA,0
4069,2/21/2025,CSA,0
4070,2/22/2025,CSA,0
4071,2/23/2025,CSA,0
4072,2/24/2025,CSA,0
4073,2/25/2025,CSA,0
4074,2/26/2025,CSA,0
4075,2/27/2025,CSA,0
4076,2/28/2025,CSA,0
4077,3/1/2025,CSA,0
4078,3/2/2025,CSA,0
4079,3/3/2025,CSA,0
4080,3/4/2025,CSA,0
4081,3/5/2025,CSA,0
4082,3/6/2025,CSA,0
4083,3/7/2025,CSA,0
4084,3/8/2025,CSA,0
4085,3/9/2025,CSA,0
4086,3/10/2025,CSA,0
4087,3/11/2025,CSA,0
4088,3/12/2025,CSA,0
4089,3/13/2025,CSA,0
4090,3/14/2025,CSA,0
4091,3/15/2025,CSA,0
4092,3/16/2025,CSA,0
4093,3/17/2025,CSA,0
4094,3/18/2025,CSA,0
4095,3/19/2025,CSA,0
4096,3/20/2025,CSA,0
4097,3/21/2025,CSA,0
4098,3/22/2025,CSA,0
4099,3/23/2025,CSA,0
4100,3/24/2025,CSA,0
4101,3/25/2025,CSA,0
4102,3/26/2025,CSA,0
4103,3/27/2025,CSA,0
4104,3/28/2025,CSA,0
4105,3/29/2025,CSA,0
4106,3/30/2025,CSA,0
4107,3/31/2025,CSA,0
4108,4/1/2025,CSA,0
4109,4/2/2025,CSA,0
4110,4/3/2025,CSA,0
4111,4/4/2025,CSA,0
4112,4/5/2025,CSA,0
4113,4/6/2025,CSA,0
4114,4/7/2025,CSA,0
4115,4/8/2025,CSA,0
4116,4/9/2025,CSA,0
4117,4/10/2025,CSA,0
4118,4/11/2025,CSA,0
4119,4/12/2025,CSA,0
4120,4/13/2025,CSA,0
4121,4/14/2025,CSA,0
4122,4/15/2025,CSA,0
4123,4/16/2025,CSA,0
4124,4/17/2025,CSA,0
4125,4/18/2025,CSA,0
4126,4/19/2025,CSA,0
4127,4/20/2025,CSA,0
4128,4/21/2025,CSA,0
4129,4/22/2025,CSA,0
4130,4/23/2025,CSA,0
4131,4/24/2025,CSA,0
4132,4/25/2025,CSA,0
4133,4/26/2025,CSA,0
4134,4/27/2025,CSA,0
4135,4/28/2025,CSA,0
4136,4/29/2025,CSA,0
4137,4/30/2025,CSA,0
4138,5/1/2025,CSA,0
4139,5/2/2025,CSA,0
4140,5/3/2025,CSA,0
4141,5/4/2025,CSA,0
4142,5/5/2025,CSA,0
4143,5/6/2025,CSA,0
4144,5/7/2025,CSA,0
4145,5/8/2025,CSA,0
4146,5/9/2025,CSA,0
4147,5/10/2025,CSA,0
4148,5/11/2025,CSA,0
4149,5/12/2025,CSA,0
4150,5/13/2025,CSA,0
4151,5/14/2025,CSA,0
4152,5/15/2025,CSA,0
4153,5/16/2025,CSA,0
4154,5/17/2025,CSA,0
4155,5/18/2025,CSA,0
4156,5/19/2025,CSA,0
4157,5/20/2025,CSA,0
4158,5/21/2025,CSA,0
4159,5/22/2025,CSA,0
4160,5/23/2025,CSA,0
4161,5/24/2025,CSA,0
4162,5/25/2025,CSA,0
4163,5/26/2025,CSA,0
4164,5/27/2025,CSA,0
4165,5/28/2025,CSA,0
4166,5/29/2025,CSA,0
4167,5/30/2025,CSA,0
4168,5/31/2025,CSA,0
4169,6/1/2025,CSA,0
4170,6/2/2025,CSA,0
4171,6/3/2025,CSA,0
4172,6/4/2025,CSA,0
4173,6/5/2025,CSA,0
4174,6/6/2025,CSA,0
4175,6/7/2025,CSA,0
4176,6/8/2025,CSA,0
4177,6/9/2025,CSA,0
4178,6/10/2025,CSA,0
4179,6/11/2025,CSA,0
4180,6/12/2025,CSA,0
4181,6/13/2025,CSA,0
4182,6/14/2025,CSA,0
4183,6/15/2025,CSA,0
4184,6/16/2025,CSA,0
4185,6/17/2025,CSA,0
4186,6/18/2025,CSA,0
4187,6/19/2025,CSA,0
4188,6/20/2025,CSA,0
4189,6/21/2025,CSA,0
4190,6/22/2025,CSA,0
4191,6/23/2025,CSA,0
4192,6/24/2025,CSA,0
4193,6/25/2025,CSA,0
4194,6/26/2025,CSA,0
4195,6/27/2025,CSA,0
4196,6/28/2025,CSA,0
4197,6/29/2025,CSA,0
4198,6/30/2025,CSA,0
4199,7/1/2025,CSA,0
4200,7/2/2025,CSA,0
4201,7/3/2025,CSA,0
4202,7/4/2025,CSA,0
4203,7/5/2025,CSA,0
4204,7/6/2025,CSA,0
4205,7/7/2025,CSA,0
4206,7/8/2025,CSA,0
4207,7/9/2025,CSA,0
4208,7/10/2025,CSA,0
4209,7/11/2025,CSA,0
4210,7/12/2025,CSA,0
4211,7/13/2025,CSA,0
4212,7/14/2025,CSA,0
4213,7/15/2025,CSA,0
4214,7/16/2025,CSA,0
4215,7/17/2025,CSA,0
4216,7/18/2025,CSA,0
4217,7/19/2025,CSA,0
4218,7/20/2025,CSA,0
4219,7/21/2025,CSA,0
4220,7/22/2025,CSA,0
4221,7/23/2025,CSA,0
4222,7/24/2025,CSA,0
4223,7/25/2025,CSA,0
4224,7/26/2025,CSA,0
4225,7/27/2025,CSA,0
4226,7/28/2025,CSA,0
4227,7/29/2025,CSA,0
4228,7/30/2025,CSA,0
4229,7/31/2025,CSA,0
4230,8/1/2025,CSA,0
4231,8/2/2025,CSA,0
4232,8/3/2025,CSA,0
4233,8/4/2025,CSA,0
4234,8/5/2025,CSA,0
4235,8/6/2025,CSA,0
4236,8/7/2025,CSA,0
4237,8/8/2025,CSA,0
4238,8/9/2025,CSA,0
4239,8/10/2025,CSA,0
4240,8/11/2025,CSA,0
4241,8/12/2025,CSA,0
4242,8/13/2025,CSA,0
4243,8/14/2025,CSA,0
4244,8/15/2025,CSA,0
4245,8/16/2025,CSA,0
4246,8/17/2025,CSA,0
4247,8/18/2025,CSA,0
4248,8/19/2025,CSA,0
4249,8/20/2025,CSA,0
4250,8/21/2025,CSA,0
4251,8/22/2025,CSA,0
4252,8/23/2025,CSA,0
4253,8/24/2025,CSA,0
4254,8/25/2025,CSA,0
4255,8/26/2025,CSA,0
4256,8/27/2025,CSA,0
4257,8/28/2025,CSA,0
4258,8/29/2025,CSA,0
4259,8/30/2025,CSA,0
4260,8/31/2025,CSA,0
4261,9/1/2025,CSA,0
4262,9/2/2025,CSA,0
4263,9/3/2025,CSA,0
4264,9/4/2025,CSA,0
4265,9/5/2025,CSA,0
4266,9/6/2025,CSA,0
4267,9/7/2025,CSA,0
4268,9/8/2025,CSA,0
4269,9/9/2025,CSA,0
4270,9/10/2025,CSA,0
4271,9/11/2025,CSA,0
4272,9/12/2025,CSA,0
4273,9/13/2025,CSA,0
4274,9/14/2025,CSA,0
4275,9/15/2025,CSA,0
4276,9/16/2025,CSA,0
4277,9/17/2025,CSA,0
4278,9/18/2025,CSA,0
4279,9/19/2025,CSA,0
4280,9/20/2025,CSA,0
4281,9/21/2025,CSA,0
4282,9/22/2025,CSA,0
4283,9/23/2025,CSA,0
4284,9/24/2025,CSA,0
4285,9/25/2025,CSA,0
4286,9/26/2025,CSA,0
4287,9/27/2025,CSA,0
4288,9/28/2025,CSA,0
4289,9/29/2025,CSA,0
4290,9/30/2025,CSA,0
4291,10/1/2025,CSA,0
4292,10/2/2025,CSA,0
4293,10/3/2025,CSA,0
4294,10/4/2025,CSA,0
4295,10/5/2025,CSA,0
4296,10/6/2025,CSA,0
4297,10/7/2025,CSA,0
4298,10/8/2025,CSA,0
4299,10/9/2025,CSA,0
4300,10/10/2025,CSA,0
4301,10/11/2025,CSA,0
4302,10/12/2025,CSA,0
4303,10/13/2025,CSA,0
4304,10/14/2025,CSA,0
4305,10/15/2025,CSA,0
4306,10/16/2025,CSA,0
4307,10/17/2025,CSA,0
4308,10/18/2025,CSA,0
4309,10/19/2025,CSA,0
4310,10/20/2025,CSA,0
4311,10/21/2025,CSA,0
4312,10/22/2025,CSA,0
4313,10/23/2025,CSA,0
4314,10/24/2025,CSA,0
4315,10/25/2025,CSA,0
4316,10/26/2025,CSA,0
4317,10/27/2025,CSA,0
4318,10/28/2025,CSA,0
4319,10/29/2025,CSA,0
4320,10/30/2025,CSA,0
4321,10/31/2025,CSA,0
4322,11/1/2025,CSA,0
4323,11/2/2025,CSA,0
4324,11/3/2025,CSA,0
4325,11/4/2025,CSA,0
4326,11/5/2025,CSA,0
4327,11/6/2025,CSA,0
4328,11/7/2025,CSA,0
4329,11/8/2025,CSA,0
4330,11/9/2025,CSA,0
4331,11/10/2025,CSA,0
4332,11/11/2025,CSA,0
4333,11/12/2025,CSA,0
4334,11/13/2025,CSA,0
4335,11/14/2025,CSA,0
4336,11/15/2025,CSA,0
4337,11/16/2025,CSA,0
4338,11/17/2025,CSA,0
4339,11/18/2025,CSA,0
4340,11/19/2025,CSA,0
4341,11/20/2025,CSA,0
4342,11/21/2025,CSA,0
4343,11/22/2025,CSA,0
4344,11/23/2025,CSA,0
4345,11/24/2025,CSA,0
4346,11/25/2025,CSA,0
4347,11/26/2025,CSA,0
4348,11/27/2025,CSA,0
4349,11/28/2025,CSA,0
4350,11/29/2025,CSA,0
4351,11/30/2025,CSA,0
4352,12/1/2025,CSA,0
4353,12/2/2025,CSA,0
4354,12/3/2025,CSA,0
4355,12/4/2025,CSA,0
4356,12/5/2025,CSA,0
4357,12/6/2025,CSA,0
4358,12/7/2025,CSA,0
4359,12/8/2025,CSA,0
4360,12/9/2025,CSA,0
4361,12/10/2025,CSA,0
4362,12/11/2025,CSA,0
4363,12/12/2025,CSA,0
4364,12/13/2025,CSA,0
4365,12/14/2025,CSA,0
4366,12/15/2025,CSA,0
4367,12/16/2025,CSA,0
4368,12/17/2025,CSA,0
